"id","cat","X1","pa","name","fg_key"
593372,"batter",-0.0888336893597788,2,"Carlos Martinez",11682
593423,"batter",0.0274151753418917,2,"Frankie Montas",14309
593428,"batter",0.0101209138553931,698,"Xander Bogaerts",12161
593523,"batter",-0.021253864606193,156,"Marco Hernandez",13154
593528,"batter",-0.0210079389982996,21,"Jorge Bonifacio",12174
593576,"batter",-0.0903096187087144,1,"Hector Neris",11804
593643,"batter",-0.004058156219811,549,"Hanser Alberto",11902
593647,"batter",-0.0273823881979176,43,"Socrates Brito",12944
593700,"batter",-0.0362426720947026,47,"Alen Hanson",12926
593833,"batter",-0.0893089940041627,1,"Wander Suero",15855
593871,"batter",0.00659000179897828,716,"Jorge Polanco",13152
593934,"batter",0.0117093292160416,452,"Miguel Sano",12164
593958,"batter",-0.0621914569976374,9,"Eduardo Rodriguez",13164
594011,"batter",-0.0175235115298539,118,"Rosell Herrera",11611
594311,"batter",-0.0912971114877325,1,"Jandel Gustave",14665
594577,"batter",-0.0922261946215952,1,"Mike Mayers",15451
594694,"batter",-0.0147169940039838,141,"Wilmer Difo",14320
594777,"batter",0.00769696030892274,626,"Kole Calhoun",11200
594798,"batter",-0.0255241551832182,70,"Jacob deGrom",10954
594807,"batter",0.00200401625577133,141,"Adam Duvall",10950
594809,"batter",0.00341849963358749,731,"Adam Eaton",11205
594824,"batter",-0.00769490595943549,371,"Greg Garcia",10951
594835,"batter",-0.0471941468210909,6,"Marco Gonzales",15467
594838,"batter",-0.00088329453305735,68,"Philip Gosselin",10953
594840,"batter",-0.0894863522856895,3,"Matt Grace",11449
594953,"batter",-0.0302674409595932,93,"Daniel Palka",14897
594965,"batter",-0.0521750371998372,12,"Daniel Ponce de Leon",16110
594986,"batter",-0.0203059909473862,3,"Kyle Ryan",11753
594987,"batter",-0.0654582536737517,3,"Casey Sadler",11209
594988,"batter",-0.0188388182793667,95,"Scott Schebler",12225
595191,"batter",-0.0614093335672586,19,"Jerad Eickhoff",12664
595222,"batter",-0.0467884390590722,26,"Mike Gerber",16115
595281,"batter",-0.0105811461068202,501,"Kevin Kiermaier",11038
595284,"batter",-0.00677127932513865,158,"Andrew Knapp",14942
595375,"batter",-0.0177609072687558,139,"JT Riddle",17642
595453,"batter",0.0208689577733749,54,"Chad Wallach",17161
595465,"batter",-0.0918770558730515,1,"Dan Winkler",12237
595751,"batter",0.000437980896075484,464,"Jorge Alfaro",12180
595777,"batter",0.00112404436128203,523,"Jurickson Profar",10815
595798,"batter",0.144847533218209,1,"R. J. Alaniz",10819
595879,"batter",0.00313509189457771,558,"Javier Baez",12979
595881,"batter",-0.0556400153069413,43,"Tyler Beede",16981
595885,"batter",-0.00998604718885495,42,"Greg Bird",14131
595909,"batter",0.0100511926530913,232,"Jake Cave",14477
595956,"batter",-0.0146022237259313,142,"Cam Gallagher",12981
595978,"batter",-0.0139117061438808,344,"Austin Hedges",12976
595981,"batter",-0.0105055663291192,85,"Scott Heineman",14453
596001,"batter",-0.055244438648428,2,"Jakob Junis",13619
596012,"batter",-0.0184161419398247,51,"Kevin Kramer",17689
596019,"batter",0.00201088693611384,646,"Francisco Lindor",12916
596043,"batter",-0.0904261707152759,2,"Daniel Mengden",16980
596057,"batter",-0.0756940623421925,6,"Daniel Norris",13475
596059,"batter",0.000856801708153452,581,"Rougned Odor",12282
596103,"batter",0.00256609676106613,192,"Austin Slater",16153
596105,"batter",-0.00679459184076846,393,"Dwight Smith",13473
596112,"batter",-0.09179666336965,1,"Robert Stephenson",13594
596115,"batter",0.00517423134372123,659,"Trevor Story",12564
596117,"batter",-0.0146617801395396,39,"Garrett Stubbs",18067
596119,"batter",-0.020458034914724,99,"Blake Swihart",13176
596129,"batter",0.009456858482206,558,"Dan Vogelbach",14130
596133,"batter",-0.0514115077181498,21,"Luke Weaver",16918
596142,"batter",0.0127308561891696,479,"Gary Sanchez",11442
596144,"batter",-0.00561275359738096,329,"Cheslor Cuthbert",10473
596146,"batter",0.00665800455000264,610,"Max Kepler",12144
596451,"batter",-0.0121596194758,122,"Roman Quinn",13546
596748,"batter",-0.0042376894442784,409,"Maikel Franco",12179
596825,"batter",-0.0127985586645034,80,"Robel Garcia",13167
596847,"batter",0.0138227496162005,510,"Ji-Man Choi",5452
598264,"batter",-0.0922261944900933,1,"Matt Barnes",12863
598265,"batter",0.000524805359171651,564,"Jackie Bradley",12984
598271,"batter",-0.0886395973472493,1,"Brian Johnson",14272
598284,"batter",-0.0162665670390396,47,"Peter O'Brien",13288
598286,"batter",-0.0886516797536914,1,"Nick Ramirez",12575
600303,"batter",0.0123955756813552,322,"Tommy La Stella",12371
600466,"batter",-0.0483250109739655,11,"Raudy Read",15766
600474,"batter",0.00400127415939545,343,"Pedro Severino",14523
600524,"batter",0.00403218760569488,598,"Renato Nunez",14503
600858,"batter",-0.0204674849034356,135,"Humberto Arteaga",13595
600869,"batter",-0.00257704674046457,385,"Jeimer Candelario",13621
600968,"batter",-0.0657321892361929,1,"Randy Rosario",14508
601713,"batter",-0.0714526947711413,27,"Nick Pivetta",15454
602074,"batter",-0.023022892000659,105,"Yonathan Daza",15794
602922,"batter",-0.018090993461945,158,"Jose Rondon",14140
605113,"batter",0.000857308275400818,624,"Nick Ahmed",12147
605119,"batter",0.00628090068186461,519,"Brian Anderson",18289
605131,"batter",-0.017129798686027,239,"Austin Barnes",12158
605135,"batter",-0.048286608903867,5,"Chris Bassitt",12304
605137,"batter",0.0189576108787583,602,"Josh Bell",13145
605141,"batter",0.0255872708237942,702,"Mookie Betts",13611
605151,"batter",-0.0881285888669942,1,"Archie Bradley",12918
605154,"batter",0.152109158760505,1,"John Brebbia",12777
605156,"batter",-0.0750492862481782,4,"Aaron Brooks",12272
605164,"batter",-0.0922150953835424,2,"Dylan Bundy",12917
605170,"batter",0.00808937884917127,279,"Victor Caratini",14968
605182,"batter",-0.0827596273086562,2,"Mike Clevinger",12808
605196,"batter",0.00840826878081448,78,"Kevin Cron",16211
605200,"batter",-0.0466498079380671,55,"Zach Davies",13183
605204,"batter",0.0193949306468799,451,"J. D. Davis",16219
605233,"batter",-0.00813504133434455,168,"Derek Fisher",16192
605244,"batter",-0.0318031414244982,46,"Aramis Garcia",16925
605253,"batter",-0.00921973568640271,58,"Terrance Gore",13658
605276,"batter",-0.052740291185317,4,"David Hess",16130
605280,"batter",-0.0847681271020049,5,"Clay Holmes",13649
605288,"batter",-0.0575306026824197,27,"Adrian Houser",12718
605347,"batter",-0.0119045725420244,2,"Jorge Lopez",14527
605361,"batter",-0.00644095965876294,109,"Nick Martini",12005
605397,"batter",-0.0290321199506811,61,"Joe Musgrove",12970
605400,"batter",-0.0443218351764124,70,"Aaron Nola",16149
605412,"batter",-0.00250187843522623,489,"Joe Panik",11936
605421,"batter",-0.00476027956248882,55,"Michael Perez",12977
605439,"batter",-0.0850303413465103,8,"Michael Reed",13228
605446,"batter",-0.0540651927052155,29,"Dereck Rodriguez",14509
605452,"batter",-0.0609344662807965,21,"Joe Ross",12972
605474,"batter",-0.0274836194619813,80,"Matt Skole",12119
605480,"batter",-0.0206054238809743,569,"Mallex Smith",13608
605486,"batter",-0.0236303430235353,101,"Cory Spangenberg",12294
605490,"batter",-0.021507253467616,197,"Bubba Starling",13356
605498,"batter",-0.0460966578567292,3,"Andrew Suarez",18300
605508,"batter",-0.0143567434769856,156,"Charlie Tilson",12983
605513,"batter",-0.0903039452261794,8,"Spencer Turnbull",16207
605520,"batter",-0.0899740655850107,2,"Mitch Walding",13006
605538,"batter",-0.00521685604435122,1,"Matt Wisler",12804
605540,"batter",-0.0248120787044187,50,"Brandon Woodruff",16162
605548,"batter",-0.0471984252905048,14,"Bradley Zimmer",16221
605612,"batter",-0.0115277645393714,369,"Harold Castro",14691
606115,"batter",-0.00939680262290846,545,"Orlando Arcia",13185
606131,"batter",-0.0516429708868924,7,"Luis Perdomo",14682
606132,"batter",-0.0103366104251898,447,"Raimel Tapia",14350
606149,"batter",-0.0673923068122588,3,"Giovanny Gallegos",14986
606157,"batter",0.00480873387190344,223,"Aristides Aquino",15482
606162,"batter",-0.0336841281151325,2,"Yefry Ramirez",15655
606192,"batter",-0.00291789180437958,463,"Teoscar Hernandez",13066
606273,"batter",-0.0826395995903255,1,"Roenis Elias",12673
606299,"batter",-0.0087985858832708,405,"Jose Peraza",13593
606424,"batter",-0.088747134028043,1,"Jarlin Garcia",18282
606466,"batter",0.0154273569149153,626,"Ketel Marte",13613
606956,"batter",-0.00678674218322475,25,"Ryan Court",12268
606959,"batter",-0.0570527510721118,1,"Rookie Davis",14962
606988,"batter",-0.0206431823072322,224,"Grayson Greiner",17062
606992,"batter",-0.0258353852365071,17,"Eric Haase",14111
607043,"batter",0.00239846171430448,252,"Brandon Nimmo",12927
607054,"batter",-0.00707166012854395,108,"Jace Peterson",12325
607192,"batter",-0.0496641942701021,2,"Tyler Glasnow",14374
607200,"batter",-0.0537783861559531,20,"Erick Fedde",17425
607208,"batter",0.000952095239509292,646,"Trea Turner",16252
607219,"batter",-0.071617720902695,2,"Sal Romano",13690
607223,"batter",-0.0312969338299309,49,"A. J. Reed",16246
607229,"batter",0.110941025746754,1,"Robert Gsellman",13696
607231,"batter",-0.0793691241040017,3,"John Gant",13684
607333,"batter",0.023686591237235,30,"Beau Taylor",12384
607345,"batter",0.0108212994653167,211,"Kevan Smith",12284
607391,"batter",-0.0794097864680466,3,"Chris Mazza",14151
607461,"batter",-0.00033601255361866,274,"Matt Beaty",17710
607468,"batter",0.00661822682837372,50,"Alex Blandino",16271
607536,"batter",-0.0476254987121383,31,"Kyle Freeland",16256
607572,"batter",-0.0923439226907771,1,"Sam Howard",16265
607625,"batter",0.0757458047814379,1,"Seth Lugo",12447
607644,"batter",-0.0249220431186629,3,"John Means",16269
607680,"batter",-0.00707134194820319,641,"Kevin Pillar",12434
607732,"batter",0.000209038987345182,207,"Jacob Stallings",13723
607752,"batter",-0.00946018597855851,155,"Sam Travis",16263
607776,"batter",-0.0160733761602487,144,"Mac Williamson",14158
608070,"batter",0.00597664831685757,541,"Jose Ramirez",13510
608324,"batter",0.0165523593770571,764,"Alex Bregman",17678
608331,"batter",-0.0242974630931906,65,"Max Fried",13743
608334,"batter",-0.00370971666497598,1,"Carson Fulmer",18311
608336,"batter",0.0225324864768794,293,"Joey Gallo",14128
608337,"batter",-0.0354933580514809,4,"Lucas Giolito",15474
608339,"batter",-0.0251153772779374,16,"Zach Green",14973
608344,"batter",-0.0174860068395097,8,"Cole Irvin",19244
608348,"batter",0.00827473432959108,356,"Carson Kelly",13620
608365,"batter",-0.0094560329752411,240,"Addison Russell",14106
608369,"batter",0.00224257558682454,559,"Corey Seager",13624
608371,"batter",-0.0764770010915957,8,"Lucas Sims",13470
608379,"batter",-0.0658413313556817,39,"Michael Wacha",14078
608384,"batter",-0.0159461007166365,112,"Nick Williams",14330
608385,"batter",0.0109374141714363,383,"Jesse Winker",13590
608475,"batter",-0.00944787422551113,287,"Dawel Lugo",14713
608566,"batter",-0.0333776472285815,58,"German Marquez",15038
608577,"batter",0.00530600855127179,471,"Nomar Mazara",14553
608596,"batter",-0.00535525186695127,281,"Tom Murphy",13499
608597,"batter",0.00441796333974415,295,"Ronald Guzman",14388
608638,"batter",-0.0900104863458326,1,"J. T. Chargois",13767
608671,"batter",-0.0272920398815155,24,"Travis Jankowski",13768
608686,"batter",-0.0365069046053524,65,"Jack Mayfield",15402
608700,"batter",-0.00909159695057848,174,"Kevin Plawecki",13807
608715,"batter",-0.040106478692856,48,"Eric Stamets",13795
608717,"batter",-0.0752277939876178,4,"Chris Stratton",13761
608718,"batter",-0.0704393388692118,2,"Brent Suter",13942
608723,"batter",-0.0367201275640105,10,"Austin Voth",15047
609275,"batter",-0.0131644201133713,445,"Adalberto Mondesi",13769
609280,"batter",-0.0365157013372481,50,"Miguel Andujar",15878
612672,"batter",-0.078074092385845,5,"Wei-Yin Chen",13071
613534,"batter",-0.096020003518714,1,"Austin Adams",13801
614173,"batter",0.00545563871250122,20,"Franchy Cordero",14567
614177,"batter",0.0118757262628113,547,"Franmil Reyes",14566
615698,"batter",-0.0609844757106151,30,"Cal Quantrill",19312
620439,"batter",-0.0346034424887891,58,"Franklin Barreto",15519
620443,"batter",-0.00227449303057271,16,"Luis Torrens",15905
620446,"batter",-0.0264868602658859,80,"Richard Urena",16411
620453,"batter",-0.0425592850188343,9,"Deivy Grullon",15988
621002,"batter",-0.0112157239187152,237,"Daniel Robertson",14145
621005,"batter",-0.0121967730148982,130,"Tim Lopes",14137
621006,"batter",-0.0217584729853038,310,"Richie Martin",17736
621020,"batter",0.0075482062295002,562,"Dansby Swanson",18314
621028,"batter",-0.00509822311091428,530,"Kevin Newman",17696
621035,"batter",-0.00610722590300077,422,"Chris Taylor",13757
621043,"batter",0.0153565685557085,396,"Carlos Correa",14162
621086,"batter",-0.0674654575495491,4,"James Marvel",19675
621097,"batter",-0.0210231222043124,3,"Jacob Waguespack",18318
621107,"batter",-0.0387589434868876,52,"Zach Eflin",13774
621111,"batter",-0.0478279589004605,70,"Walker Buehler",19374
621141,"batter",-0.0174042948130167,7,"Walker Lockett",13804
621199,"batter",-0.000260943282077599,1,"Matthew Bowman",13528
621219,"batter",-0.0721897100931236,12,"Alec Mills",13834
621244,"batter",-0.0506656797610507,5,"Jose Berrios",14168
621249,"batter",-0.0921597076704954,1,"Duane Underwood",14677
621261,"batter",-0.0801372596156177,3,"Corey Oswalt",13677
621311,"batter",0.00586721595017782,413,"David Dahl",13744
621381,"batter",-0.0156092997211351,27,"Matt Strahm",13799
621389,"batter",-0.0878776499272375,1,"Ty Blach",14361
621433,"batter",-0.0238828602366573,79,"Brett Phillips",14735
621438,"batter",-0.00541026216474766,12,"Tyrone Taylor",13675
621439,"batter",-0.00620586952379003,294,"Byron Buxton",14161
621446,"batter",-0.0243793274855149,249,"Lewis Brinson",14352
621450,"batter",-0.00224808200718483,11,"Skye Bolt",17723
621453,"batter",-0.0148199228531389,283,"Steven Duggar",17719
621458,"batter",0.0263400583052942,56,"Edwin Rios",18316
621466,"batter",-0.00308589022136074,142,"DJ Stewart",17766
621493,"batter",-0.0121786100624329,48,"Taylor Ward",17548
621512,"batter",-0.0218491810858551,143,"Tomas Nido",13755
621514,"batter",0.000254084777519031,413,"Christin Stewart",17714
621529,"batter",-0.0931497917250201,1,"Joe Hudson",14412
621532,"batter",-0.0462827299993052,56,"Anthony Bemboom",13854
621550,"batter",-0.0402217317623135,28,"Patrick Wisdom",13602
621559,"batter",-0.0287127896715846,35,"Max Moroff",14556
621563,"batter",-0.00914751784715316,273,"Joey Wendle",13853
621566,"batter",0.01969426570638,544,"Matt Olson",14344
621573,"batter",-0.00685624633457139,188,"Austin Dean",18288
622046,"batter",-0.0338624652766663,20,"Chris Shaw",17738
622065,"batter",-0.0692282933655443,25,"Alex Young",18333
622072,"batter",-0.0566091491269388,12,"Alex Wood",13781
622075,"batter",-0.0596509171240105,5,"Yency Almonte",15068
622103,"batter",-0.0935674795062295,1,"Gerardo Reyes",16306
622110,"batter",-0.00193088778797254,174,"Matt Duffy",13836
622168,"batter",-0.0224015554863405,182,"Yairo Munoz",16313
622226,"batter",-0.0750483960770987,1,"Dylan Cozens",15115
622268,"batter",-0.0195182522384506,19,"Donovan Walton",19314
622491,"batter",-0.0601495685489368,66,"Luis Castillo",15689
622492,"batter",-0.0894600486857482,1,"Keury Mella",15964
622534,"batter",-0.0135529917796021,441,"Manuel Margot",14712
622554,"batter",-0.0918503854265059,1,"Seranthony Dominguez",19249
622569,"batter",-0.0235183700716839,157,"Pablo Reyes",16357
622608,"batter",-0.0686759593807413,46,"Antonio Senzatela",15488
622666,"batter",-0.00860534132555035,246,"Johan Camargo",14950
622682,"batter",-0.00801349088082154,292,"Victor Reyes",15487
622694,"batter",-0.0689045136900374,24,"Elieser Hernandez",16933
622766,"batter",-0.0945956993231812,1,"Miguel Diaz",18815
622772,"batter",-0.0911937667151217,1,"Jimmy Cordero",15690
622786,"batter",-0.0707085641783928,6,"Jesus Tinoco",16300
622797,"batter",-0.08682521531065,1,"Pedro Payano",18313
623149,"batter",-0.00651350099132324,1,"Paul Sewald",13892
623167,"batter",0.024728197163346,2,"Chris Flexen",13896
623168,"batter",-0.0316837423185975,12,"Tyler Heineman",13897
623180,"batter",-0.00626745494631905,33,"Seth Mejias-Brean",13905
623184,"batter",-0.0883829871901184,1,"Scott Oberg",13911
623205,"batter",-0.0476715666525795,24,"Andrew Velazquez",14196
623214,"batter",-0.026713580757637,8,"Abiatal Avelino",15496
623323,"batter",-0.0421359030305192,60,"Braden Bishop",17806
623352,"batter",-0.084989641580496,2,"Josh Hader",14212
623364,"batter",-0.0807252155078543,2,"Brad Wieck",16390
623454,"batter",-0.0916973864592551,1,"Drew Anderson",15130
623515,"batter",-0.0275069545672287,4,"Drew Jackson",17807
623520,"batter",-0.00121162337926194,354,"David Bote",14593
623912,"batter",-0.00575074135719381,445,"Harold Ramirez",14387
623993,"batter",-9.49622852483438e-05,406,"Anthony Santander",14551
624133,"batter",-0.0633691991993666,5,"Ranger Suarez",17277
624407,"batter",-0.0335988630441603,22,"Tzu-Wei Lin",14678
624413,"batter",0.018081236294562,687,"Pete Alonso",19251
624414,"batter",-0.0100765914408661,57,"Christian Arroyo",16434
624415,"batter",0.00806684393948305,430,"Cavan Biggio",19252
624419,"batter",-0.0486561584166226,6,"Nick Ciuffo",16291
624424,"batter",0.0149874672390648,643,"Michael Conforto",16376
624428,"batter",-0.000145855480525369,605,"Adam Frazier",15223
624431,"batter",-0.0162138805901949,127,"Jose Trevino",16725
624512,"batter",-0.00390330677075039,105,"Reese McGuire",15674
624513,"batter",-0.03252527614383,43,"Dom Nunez",15055
624577,"batter",0.00253567357051607,611,"Yasiel Puig",14225
624585,"batter",0.021818655230499,677,"Jorge Soler",14221
624641,"batter",0.0188109055259921,10,"Edmundo Sosa",17022
625510,"batter",-0.0321632921732189,27,"Erick Mejia",15817
625643,"batter",-0.0850049888362536,4,"Reynaldo Lopez",16400
628317,"batter",-0.0421040700958892,61,"Kenta Maeda",18498
628338,"batter",-0.00698432611454232,232,"Guillermo Heredia",18721
628356,"batter",-0.00550924397790812,185,"Jung Ho Kang",17182
628452,"batter",-0.0764853216145981,2,"Raisel Iglesias",17130
628711,"batter",-0.0556920023967632,19,"Julio Urias",14765
630023,"batter",-0.0893385556475411,2,"Yonny Chirinos",16401
630111,"batter",-0.0710708908375733,6,"Yasmany Tomás",17171
640447,"batter",-0.00400553441137466,261,"Phil Ervin",14738
640449,"batter",-0.00152931822590695,246,"Clint Frazier",15983
640457,"batter",0.0132074966908929,614,"Austin Meadows",15672
640458,"batter",-0.00632317311762401,482,"Oscar Mercado",16375
640460,"batter",-0.0288085387932391,47,"Dustin Peterson",15189
640461,"batter",0.000380023551321347,370,"Chad Pinder",15191
640470,"batter",-0.0671458449368294,6,"Adbert Alzolay",17859
641149,"batter",-0.0246266853850998,3,"Wes Parsons",14764
641154,"batter",-0.0459578351864619,36,"Pablo Lopez",17085
641312,"batter",-0.0577295205133446,28,"Shaun Anderson",19453
641313,"batter",-0.000454538026784396,519,"Tim Anderson",15172
641343,"batter",-0.00826729215637007,423,"Jake Bauers",15194
641355,"batter",0.0298710585797822,661,"Cody Bellinger",15998
641432,"batter",0.00204119119072675,337,"Willie Calhoun",17838
641438,"batter",-0.094617343881597,1,"Shane Carle",15258
641470,"batter",0.00129655094505304,101,"Zack Collins",19181
641477,"batter",-0.0153572702047844,248,"Ryan Cordell",15181
641487,"batter",-0.00781630812410276,399,"J. P. Crawford",15491
641505,"batter",-0.00821149958238378,95,"Jonathan Davis",15104
641513,"batter",-0.01052218382024,186,"Travis Demeritte",15958
641525,"batter",-0.0043508351742329,421,"Brandon Dixon",15214
641531,"batter",0.00563606348340851,585,"Hunter Dozier",15117
641541,"batter",-0.0800469137153642,8,"Jon Duplantier",19546
641553,"batter",-0.0125456746970483,248,"Adam Engel",15082
641584,"batter",-0.047030330591112,41,"Jake Fraley",19260
641598,"batter",0.0159460331524908,373,"Mitch Garver",15161
641627,"batter",0.0761948915429649,1,"Trevor Gott",15046
641645,"batter",-0.00551564074890221,70,"Luis Guillorme",16451
641658,"batter",-0.0182069636876325,327,"Garrett Hampson",19262
641684,"batter",-0.0133320549953005,46,"Michael Hermosillo",16285
641712,"batter",-0.0599034903660498,61,"Dakota Hudson",19206
641745,"batter",-0.0404909846802282,10,"Brad Keller",15734
641755,"batter",-0.0918773701353791,1,"Tyler Kinley",18297
641778,"batter",-0.0479129372791531,48,"Eric Lauer",19316
641786,"batter",0.00920858565883097,75,"Kyle Lewis",19508
641796,"batter",-0.0104681318724569,250,"Tim Locastro",15124
641816,"batter",-0.0646104417753742,41,"Tyler Mahle",16358
641820,"batter",0.0120521031405628,677,"Trey Mancini",15149
641829,"batter",0.0092868037838453,40,"Jason Martin",16429
641851,"batter",-0.00896010282508884,3,"Kyle McGowin",15071
641856,"batter",-0.0109489966916874,277,"Billy McKinney",15654
641857,"batter",0.00208640322895206,540,"Ryan McMahon",15112
641878,"batter",-0.0232884518821182,17,"Ian Miller",15156
641914,"batter",-0.0072726344566953,61,"Sheldon Neuse",19635
641924,"batter",-0.0241069264529603,7,"Jacob Nottingham",16448
641933,"batter",-0.00853648971257937,151,"Tyler O'Neill",15711
641941,"batter",-0.0847732755536274,1,"Emilio Pagan",14771
642003,"batter",-0.0957344615918399,1,"Cody Reed",15232
642073,"batter",-0.0925315629287298,2,"James Sherfy",15118
642082,"batter",0.00445355124986917,198,"Chance Sisco",15694
642086,"batter",-0.000115180162555193,197,"Dominic Smith",15653
642098,"batter",-0.0184923435270894,2,"Glenn Sparkman",15200
642133,"batter",0.00524457846440244,406,"Rowdy Tellez",15679
642136,"batter",-0.00846183769670147,165,"Matt Thaiss",19318
642162,"batter",-0.0258422152423576,86,"Pat Valaika",14885
642165,"batter",0.00138608548125912,260,"Josh VanMeter",15170
642180,"batter",-0.0136402625895864,108,"Tyler Wade",15730
642207,"batter",-0.0880877618946872,1,"Devin Williams",15816
642221,"batter",-0.031570773165346,18,"Kean Wong",15994
642336,"batter",-0.0102941108852998,244,"Francisco Mejia",16403
642397,"batter",0.0878203931540636,2,"Gregory Soto",19677
642423,"batter",-0.0170909300709178,42,"Magneuris Sierra",17023
642545,"batter",-0.0827261111528939,2,"Jaime Barria",18356
642547,"batter",-0.0540688315592409,16,"Freddy Peralta",18679
642558,"batter",-0.0873831169584149,1,"Ariel Jurado",17030
642607,"batter",-0.0529878512516728,24,"Dario Agrazal",15821
642701,"batter",0.0290618286624491,2,"Dennis Santana",17878
642708,"batter",-0.00302329919721584,654,"Amed Rosario",15518
642715,"batter",0.000524502666608407,604,"Willy Adames",15986
642721,"batter",-0.0226141040023696,79,"Kelvin Gutierrez",17468
642731,"batter",-0.00879030631012768,69,"Thairo Estrada",16426
642736,"batter",-0.00715172691584785,30,"Domingo Leyba",16404
642851,"batter",-0.0168157891260969,74,"Austin Wynns",15271
643217,"batter",0.00448942234489475,615,"Andrew Benintendi",17901
643230,"batter",-0.0119466459574085,50,"Steven Brault",15291
643265,"batter",0.00744851443826435,421,"Garrett Cooper",15279
643275,"batter",-0.0251981770663668,4,"Johnny Davis",15830
643289,"batter",-0.0132401900765172,112,"Mauricio Dubon",16530
643290,"batter",-0.0920778780398548,1,"Justin Dunn",19268
643327,"batter",-0.0379648266246927,23,"Zack Godley",14862
643338,"batter",-0.0877925254510911,1,"Chad Green",15552
643354,"batter",-0.0863398610584519,2,"Donnie Hart",15306
643376,"batter",-0.00227827321696089,383,"Danny Jansen",16535
643393,"batter",-0.017304309789666,279,"Tony Kemp",14894
643396,"batter",-0.0169943443570312,222,"Isiah Kiner-Falefa",16512
643418,"batter",-0.013913140068548,170,"Shed Long",16542
643436,"batter",0.00279840729358989,83,"Ryan McBroom",16524
643446,"batter",0.00838439928846899,565,"Jeff McNeil",15362
643493,"batter",-0.0886395696977536,1,"Austin Pruitt",15290
643524,"batter",-0.0414660930573915,15,"Frank Schwindel",15351
643565,"batter",-0.000157574219789951,296,"Mike Tauchman",15274
643603,"batter",-0.010701437022109,279,"Tyler White",15564
643615,"batter",-0.090498624289903,1,"T. J. Zeuch",19269
644374,"batter",-0.00710755358723165,84,"Yu Chang",14773
645261,"batter",-0.0678462563479673,63,"Sandy Alcantara",18684
645277,"batter",0.00630878174579845,722,"Ozzie Albies",16556
645302,"batter",-0.0100817181829304,659,"Victor Robles",18363
645801,"batter",0.0125073720640349,161,"Mike Ford",15585
646240,"batter",0.0130109112152742,695,"Rafael Devers",17350
647304,"batter",-0.00538991855957606,278,"Josh Naylor",18839
647336,"batter",-0.0453886223733299,65,"Mike Soroka",18383
647351,"batter",-0.00738198577430122,89,"Abraham Toro",19844
649557,"batter",0.00289443053269662,257,"Aledmys Díaz",15937
649966,"batter",-0.00386954195602499,249,"Luis Urias",16622
650333,"batter",0.00469210167291526,376,"Luis Arraez",18568
650391,"batter",0.00776742045901814,504,"Eloy Jimenez",17484
650402,"batter",0.00669523747621515,641,"Gleyber Torres",16997
650489,"batter",-0.0224647788393088,110,"Willi Castro",17338
650490,"batter",0.0108664516185769,360,"Yandy Díaz",16578
650619,"batter",-0.0237593324293281,148,"Meibrys Viloria",17109
650644,"batter",-0.0498299386460538,2,"Aaron Civale",19479
650671,"batter",-0.0900475823305067,1,"Jose Quijada",19200
650813,"batter",-0.0603239667065266,2,"Luis Escobar",17345
650859,"batter",-0.0051886450989758,406,"Luis Rengifo",19858
650893,"batter",-0.0884355835941631,4,"Genesis Cabrera",17490
650895,"batter",-0.0905242685168101,1,"Diego Castillo",17496
656185,"batter",-0.0152299232460956,255,"Greg Allen",16623
656222,"batter",-0.0834311980806338,3,"Jalen Beeks",17192
656252,"batter",-0.0222605220727264,50,"Bobby Bradley",17278
656257,"batter",-0.0912970836535166,1,"Jeff Brigham",16631
656288,"batter",-0.083466033426968,2,"Griffin Canning",19867
656305,"batter",0.0116686008351653,674,"Matt Chapman",16505
656308,"batter",-0.00569402525990594,381,"Michael Chavis",17321
656371,"batter",-0.0158985198967469,201,"Isan Diaz",17922
656427,"batter",-0.0357852802656276,73,"Jack Flaherty",17479
656514,"batter",-0.0161515005583538,242,"Adam Haseley",19878
656541,"batter",0.00644767546330591,87,"Sam Hilliard",17954
656546,"batter",-0.0339818770524876,24,"Jeff Hoffman",17432
656555,"batter",0.0060934434213375,701,"Rhys Hoskins",16472
656577,"batter",-0.0451403672772395,14,"Alex Jackson",17276
656582,"batter",-0.0246941952321456,16,"Connor Joe",16572
656605,"batter",-0.0619718930670457,11,"Mitch Keller",17594
656669,"batter",0.00755884434433596,261,"Jordan Luplow",16424
656713,"batter",0.024653027871251,11,"Brendan McKay",20186
656725,"batter",-0.0117724241959536,7,"Alex McRae",16317
656775,"batter",-0.0274348892853162,74,"Cedric Mullins",17929
656794,"batter",-0.0872020531071101,8,"Sean Newcomb",16943
656803,"batter",0.00812333954423587,1,"James Norwood",16440
656811,"batter",-0.00258120448818159,369,"Ryan O'Hearn",16442
656887,"batter",-0.0888675762982204,1,"Sean Reid-Foley",17034
656941,"batter",0.0162923797404665,606,"Kyle Schwarber",16478
656954,"batter",-0.0881162851489473,2,"Justus Sheffield",17285
656977,"batter",-0.0864920456453232,2,"Chad Sobotka",17470
657024,"batter",-0.0932471160163815,2,"Erik Swanson",16587
657041,"batter",0.0160488005734133,44,"Lane Thomas",16939
657053,"batter",-0.0493140438620951,10,"Touki Toussaint",16929
657061,"batter",-0.0116355028241696,158,"Cole Tucker",17326
657077,"batter",0.00493802280083073,377,"Alex Verdugo",17027
657097,"batter",-0.0959563721414338,1,"Jacob Webb",19274
